ax,ay,az,gx,gy,gz,mx,my,mz
0.00,0.02,-1.03,24.66,18.31,-5.43,-65.00,2.00,-40.00
-0.01,0.02,-1.04,26.43,7.93,-3.23,-63.00,3.00,-38.00
-0.00,0.06,-1.01,2.26,2.56,0.55,-63.00,3.00,-41.00
-0.00,0.06,-1.02,15.87,-2.32,0.31,-64.00,5.00,-37.00
0.00,0.11,-1.00,15.32,-4.09,-2.44,-62.00,3.00,-39.00
0.02,0.14,-1.00,28.26,-2.20,-1.22,-59.00,3.00,-42.00
0.02,0.22,-0.97,22.58,-1.04,-9.64,-57.00,5.00,-44.00
0.03,0.25,-0.97,16.24,-5.07,-5.07,-53.00,6.00,-40.00
0.05,0.33,-0.95,51.33,-7.45,-23.99,-54.00,3.00,-42.00
0.05,0.42,-0.92,68.79,-1.16,-18.25,-49.00,3.00,-45.00
0.07,0.55,-0.83,106.81,0.79,-19.65,-43.00,5.00,-41.00
0.09,0.70,-0.72,131.04,-0.61,-17.64,-36.00,6.00,-42.00
0.11,0.75,-0.58,80.44,1.34,1.46,-29.00,3.00,-39.00
0.08,1.00,-0.35,107.79,9.09,32.59,-19.00,7.00,-36.00
0.08,0.86,-0.22,109.50,16.48,48.95,-17.00,6.00,-35.00
0.05,1.00,-0.08,128.66,11.96,-4.94,-12.00,9.00,-29.00
-0.03,0.98,0.01,12.08,-1.34,32.47,-8.00,7.00,-24.00
-0.01,1.00,0.01,1.04,3.54,-6.90,-10.00,9.00,-27.00
0.02,0.97,-0.02,-8.06,2.44,-10.07,-10.00,10.00,-27.00
-0.02,0.95,-0.01,-15.69,2.87,10.19,-9.00,9.00,-23.00
-0.02,1.01,0.02,60.36,8.79,-3.23,-7.00,9.00,-25.00
-0.00,1.06,0.10,45.72,45.47,-75.87,-6.00,11.00,-26.00
0.08,0.82,0.16,-13.67,-19.17,-32.17,-5.00,12.00,-25.00
0.07,1.08,0.14,38.02,23.13,-19.96,-4.00,12.00,-21.00
0.08,1.11,0.27,23.74,13.85,1.28,-3.00,14.00,-20.00
0.13,0.91,0.14,-67.75,-45.96,33.69,-4.00,12.00,-18.00
0.09,0.87,0.23,52.55,11.96,-5.80,-3.00,11.00,-20.00
0.10,0.91,0.30,92.77,-2.26,18.01,-3.00,12.00,-13.00
0.13,0.87,0.51,126.34,1.89,3.72,-2.00,10.00,-2.00
0.12,0.77,0.66,80.93,0.43,-9.89,-3.00,11.00,3.00
0.09,0.63,0.77,71.72,-10.62,-2.44,-4.00,12.00,7.00
0.14,0.55,0.80,53.10,-2.81,-9.34,-5.00,12.00,10.00
0.12,0.41,0.89,80.99,1.65,8.85,-8.00,13.00,19.00
0.12,0.25,0.92,146.30,8.12,7.75,-10.00,11.00,23.00
0.11,0.03,0.97,92.16,-3.72,3.30,-21.00,10.00,31.00
0.13,-0.08,1.00,63.72,-10.56,1.65,-23.00,11.00,35.00
0.12,-0.18,0.97,94.91,-1.53,1.22,-28.00,13.00,37.00
0.11,-0.33,0.95,82.03,-5.86,0.24,-33.00,12.00,40.00
0.06,-0.33,0.89,-35.16,-18.19,-6.10,-32.00,11.00,44.00
0.00,-0.25,0.97,-31.92,-16.54,9.40,-27.00,12.00,41.00
0.04,-0.23,0.96,3.97,24.41,6.29,-27.00,12.00,34.00
0.03,-0.23,0.98,-4.33,4.94,3.11,-25.00,13.00,39.00
0.05,-0.22,0.99,5.98,2.32,3.17,-26.00,10.00,38.00
0.05,-0.22,0.98,-2.32,5.80,0.79,-23.00,12.00,37.00
0.06,-0.20,1.00,-5.13,7.51,-1.34,-25.00,13.00,39.00
0.11,-0.24,0.98,18.98,25.15,0.73,-27.00,10.00,41.00
0.13,-0.25,0.97,7.81,12.57,1.65,-28.00,11.00,40.00
0.16,-0.24,0.96,-18.68,21.67,-1.16,-26.00,9.00,40.00
0.19,-0.14,1.02,-102.66,17.76,-3.54,-26.00,7.00,34.00
0.24,-0.06,1.05,-48.65,58.11,5.07,-23.00,6.00,31.00
0.38,0.05,0.97,-2.50,86.36,19.78,-23.00,3.00,35.00
0.57,0.07,0.85,60.24,81.18,18.98,-24.00,-2.00,30.00
0.69,0.08,0.68,60.06,120.85,23.44,-27.00,-3.00,25.00
0.77,-0.02,0.57,40.53,98.21,26.79,-30.00,-11.00,27.00
0.86,-0.01,0.48,-1.89,51.94,14.53,-30.00,-11.00,16.00
0.89,-0.01,0.40,-26.79,35.77,4.82,-31.00,-13.00,14.00
0.94,-0.03,0.36,-10.07,24.17,-0.67,-32.00,-14.00,13.00
0.97,0.01,0.28,1.95,58.65,12.94,-29.00,-16.00,11.00
1.04,0.07,0.20,9.40,50.17,16.60,-31.00,-14.00,3.00
1.08,0.08,0.13,15.32,36.32,-8.79,-32.00,-17.00,3.00
1.02,0.06,0.09,7.02,16.05,-6.35,-34.00,-17.00,1.00
1.03,0.05,0.07,20.81,13.55,-19.71,-34.00,-17.00,5.00
1.01,0.00,0.06,35.46,3.30,-7.45,-34.00,-19.00,4.00
1.00,0.06,0.07,13.37,-0.67,12.15,-34.00,-20.00,1.00
1.01,0.02,0.05,5.07,-0.55,7.45,-33.00,-20.00,5.00
1.00,0.04,0.04,-15.38,1.46,3.11,-34.00,-17.00,4.00
0.99,0.04,0.04,-7.08,-2.69,-0.12,-34.00,-18.00,1.00
1.01,0.05,0.06,-8.18,-2.01,5.25,-35.00,-19.00,1.00
0.99,0.05,0.06,-1.59,2.38,-3.85,-34.00,-20.00,0.00
1.00,0.03,0.05,5.37,0.43,-5.13,-35.00,-21.00,-3.00
1.01,0.04,0.06,5.62,-0.98,-2.38,-36.00,-21.00,5.00
1.00,0.02,0.05,0.92,4.15,-2.62,-33.00,-21.00,7.00
1.00,0.02,0.04,-0.49,2.99,-1.46,-35.00,-20.00,1.00
1.00,0.02,0.03,-4.46,-1.77,-2.32,-34.00,-21.00,3.00
1.01,0.04,0.05,-17.76,-10.50,-0.06,-35.00,-18.00,3.00
1.00,0.03,0.06,-38.76,-23.32,-1.28,-34.00,-21.00,4.00
1.00,0.02,0.13,-19.84,-31.07,-6.59,-32.00,-19.00,4.00
0.98,0.02,0.19,-10.62,-51.39,-7.63,-33.00,-18.00,8.00
0.94,0.06,0.29,-21.91,-65.98,-4.76,-32.00,-18.00,13.00
0.91,0.07,0.41,-61.46,-95.28,11.84,-28.00,-15.00,17.00
0.70,0.16,0.57,-119.69,-135.50,28.44,-20.00,-9.00,19.00
0.58,0.35,0.75,-66.83,-130.00,44.37,-13.00,-5.00,16.00
0.42,0.47,0.83,-18.13,-61.16,26.00,-8.00,0.00,21.00
0.34,0.53,0.78,-0.55,-68.24,-15.08,-6.00,4.00,13.00
0.26,0.47,0.78,-37.78,-29.72,19.41,-5.00,5.00,14.00
0.22,0.52,0.82,53.77,-32.96,32.71,-1.00,4.00,15.00
0.23,0.29,0.96,296.45,-6.47,-19.29,-15.00,4.00,33.00
0.19,0.09,0.98,13.92,-9.52,31.13,-17.00,4.00,39.00
0.19,0.13,0.98,12.63,7.87,12.45,-16.00,4.00,37.00
0.17,0.02,0.99,5.00,-2.62,-8.12,-17.00,7.00,33.00
0.15,0.11,1.01,-3.78,-23.25,1.10,-15.00,8.00,35.00
0.12,0.08,1.00,-9.03,-5.49,5.49,-15.00,10.00,34.00
0.12,0.03,1.07,6.65,7.45,6.35,-18.00,10.00,35.00
0.08,0.06,1.03,-23.19,-1.16,1.46,-15.00,11.00,35.00
0.03,0.05,0.96,-73.97,-2.26,-3.42,-14.00,11.00,39.00
-0.02,0.10,1.00,-2.81,-17.27,3.60,-16.00,17.00,33.00
-0.03,0.10,0.95,27.83,-22.83,-11.60,-15.00,15.00,39.00
-0.11,0.01,0.97,13.61,-63.54,-14.53,-19.00,19.00,41.00
-0.22,-0.04,0.99,-8.36,-61.83,-24.54,-21.00,23.00,40.00
-0.34,-0.00,0.89,51.88,-54.87,-1.53,-23.00,26.00,41.00
-0.46,-0.05,0.86,5.80,-91.74,-2.69,-25.00,32.00,42.00
-0.59,-0.07,0.80,-32.41,-93.20,13.12,-27.00,42.00,34.00
-0.69,-0.07,0.76,15.81,-58.96,2.32,-29.00,47.00,32.00
-0.71,-0.07,0.59,6.16,-56.88,6.84,-30.00,53.00,27.00
-0.74,-0.06,0.53,28.87,-51.27,-5.55,-30.00,58.00,30.00
-0.86,-0.07,0.48,12.39,-47.49,-6.65,-32.00,59.00,30.00
-0.91,-0.09,0.38,-8.18,-50.60,-5.74,-33.00,64.00,21.00
-0.92,-0.07,0.30,-84.96,-25.82,-9.16,-31.00,67.00,22.00
-0.92,0.01,0.25,-45.41,-21.30,-4.82,-27.00,70.00,21.00
-0.96,0.05,0.25,9.46,-14.47,-8.48,-23.00,70.00,18.00
-1.00,0.05,0.22,27.40,-8.18,-4.88,-22.00,68.00,11.00
-0.96,0.02,0.17,15.99,1.89,-5.00,-25.00,71.00,12.00
-0.96,0.03,0.18,15.01,7.87,1.10,-23.00,70.00,16.00
-0.96,0.01,0.20,8.30,9.03,1.10,-25.00,72.00,19.00
-0.94,0.03,0.23,0.55,15.01,7.20,-25.00,70.00,19.00
-0.96,0.02,0.29,-5.31,25.63,1.46,-26.00,67.00,23.00
-0.89,0.11,0.19,-51.03,69.03,32.96,-27.00,67.00,21.00
-0.90,-0.03,0.41,-32.71,4.88,16.30,-25.00,68.00,22.00
-0.95,0.00,0.41,-10.38,-4.15,28.44,-26.00,66.00,20.00
-0.90,0.05,0.39,-18.37,-15.69,6.41,-25.00,72.00,17.00
-0.94,0.07,0.36,-73.12,-40.47,15.62,-26.00,70.00,19.00
-0.90,-0.00,0.30,-71.59,5.43,14.10,-25.00,71.00,16.00
-0.87,0.07,0.27,-61.10,-0.85,8.00,-25.00,72.00,13.00
-0.94,0.11,0.26,-116.76,6.47,9.64,-21.00,72.00,5.00
-0.93,0.14,0.27,-80.26,33.57,-22.77,-23.00,69.00,8.00
-0.83,0.30,0.30,-142.40,35.46,-44.43,-14.00,72.00,6.00
-0.84,0.47,0.18,-56.27,-11.96,-42.24,-8.00,64.00,-8.00
-0.83,0.49,0.16,-41.69,-1.46,9.28,-12.00,68.00,-14.00
-0.84,0.49,0.16,-23.38,-11.54,52.67,-10.00,68.00,-14.00
-0.88,0.22,0.03,-13.31,9.70,117.86,-18.00,72.00,-15.00
-0.94,0.17,0.08,-23.44,3.23,73.12,-23.00,76.00,-12.00
-0.98,0.12,0.10,-21.73,-0.85,40.16,-31.00,78.00,-15.00
-0.99,0.06,0.06,-6.65,-3.48,28.32,-37.00,78.00,-17.00
-0.98,0.03,0.04,11.29,-1.16,-0.61,-37.00,78.00,-17.00
-0.98,0.03,0.04,-23.19,-2.38,2.32,-38.00,76.00,-19.00
-0.98,0.03,0.03,-7.45,0.24,5.19,-38.00,80.00,-15.00
-0.98,0.03,0.03,2.81,-1.22,-3.78,-37.00,78.00,-19.00
-0.98,0.03,0.04,19.53,0.98,-2.87,-39.00,78.00,-24.00
-0.98,0.03,0.04,46.75,5.62,-4.88,-38.00,81.00,-16.00
-1.03,0.05,0.05,93.02,30.46,-16.78,-34.00,81.00,-12.00
-0.99,0.10,0.15,147.52,24.54,-32.10,-28.00,79.00,-2.00
-0.95,0.04,0.19,199.22,54.02,-35.22,-28.00,77.00,0.00
-0.95,0.01,0.24,115.36,-4.64,-46.26,-22.00,70.00,5.00
-0.93,0.09,0.40,97.35,-10.74,-8.00,-23.00,70.00,10.00
-0.94,-0.06,0.41,80.14,8.30,-9.28,-24.00,67.00,11.00
-0.91,0.06,0.29,35.28,42.30,-66.22,-21.00,62.00,15.00
-0.86,0.03,0.42,209.84,4.64,-20.75,-25.00,59.00,21.00
-0.91,-0.10,0.43,190.73,0.85,-6.29,-36.00,56.00,25.00
-0.86,-0.30,0.35,202.51,-28.50,-2.01,-43.00,56.00,24.00
-0.92,-0.26,0.25,104.61,-36.62,-50.11,-51.00,60.00,28.00
-0.95,-0.24,0.15,49.44,-20.26,-40.89,-49.00,63.00,30.00
-0.94,-0.19,0.13,19.78,-14.77,-31.74,-47.00,63.00,24.00
-0.96,-0.13,0.12,30.94,-13.79,-12.94,-51.00,65.00,20.00
-1.00,-0.14,0.07,15.08,-7.39,-19.65,-49.00,67.00,22.00
-1.05,-0.11,0.06,-8.12,-12.15,-14.77,-49.00,64.00,25.00
-0.98,-0.09,0.07,-5.55,-1.95,-4.76,-48.00,67.00,24.00
-0.99,-0.09,0.05,-0.73,10.25,-0.49,-49.00,65.00,24.00
-0.99,-0.10,0.06,-9.46,2.93,-1.71,-47.00,66.00,26.00
-0.98,-0.10,0.06,-2.56,-2.93,-2.93,-50.00,63.00,26.00
-0.98,-0.10,0.05,-5.31,0.49,3.85,-50.00,65.00,27.00
-0.98,-0.11,0.06,1.16,2.44,11.72,-51.00,65.00,28.00
-0.95,-0.18,0.10,17.52,13.12,40.71,-54.00,65.00,25.00
-0.99,-0.19,0.12,-0.55,1.28,1.95,-54.00,66.00,23.00
-0.97,-0.20,0.13,1.95,7.75,-0.31,-54.00,61.00,21.00
-0.94,-0.23,0.10,31.31,10.86,21.97,-55.00,62.00,19.00
-0.96,-0.30,0.11,49.56,-5.25,30.15,-58.00,60.00,24.00
-0.93,-0.37,0.06,43.15,14.95,41.99,-62.00,59.00,23.00
-0.88,-0.38,0.18,21.48,21.06,13.49,-67.00,57.00,26.00
-0.91,-0.38,0.23,44.49,25.02,-15.14,-66.00,51.00,23.00
-0.89,-0.37,0.27,4.09,11.54,-20.08,-61.00,49.00,30.00
-0.91,-0.32,0.22,24.72,1.34,11.78,-58.00,48.00,28.00
-0.85,-0.34,0.28,-13.31,-9.03,18.25,-59.00,51.00,32.00
-0.80,-0.32,0.29,-79.83,-0.31,27.34,-58.00,49.00,34.00
-0.82,-0.43,0.39,-22.09,49.19,45.72,-59.00,45.00,32.00
-0.69,-0.53,0.45,-21.36,44.68,70.92,-60.00,40.00,36.00
-0.58,-0.61,0.44,9.09,28.20,94.79,-62.00,35.00,36.00
-0.45,-0.62,0.62,-105.16,65.98,80.63,-56.00,33.00,38.00
-0.30,-0.53,0.79,-145.20,82.34,56.03,-45.00,28.00,42.00
-0.23,-0.34,0.94,-91.55,86.18,34.91,-37.00,22.00,41.00
-0.07,-0.31,0.92,-6.53,24.54,43.82,-34.00,16.00,42.00
0.03,-0.27,0.96,-17.76,34.55,78.74,-33.00,17.00,43.00
0.09,-0.17,0.97,-14.59,2.08,35.52,-31.00,18.00,37.00
0.14,-0.22,1.00,-3.85,-16.05,37.48,-30.00,19.00,40.00
0.11,-0.21,0.99,-4.33,-4.58,21.61,-31.00,20.00,40.00
0.14,-0.23,1.01,14.28,-7.81,3.36,-28.00,21.00,41.00
0.07,-0.21,1.02,-15.20,-9.70,7.93,-30.00,24.00,42.00
0.00,-0.22,0.88,29.91,-9.28,16.36,-31.00,26.00,43.00
0.03,-0.23,0.94,-78.61,12.88,17.46,-32.00,25.00,44.00
0.07,-0.11,0.93,-123.23,1.65,4.03,-24.00,28.00,41.00
0.06,0.16,0.90,-49.01,13.79,14.34,-17.00,28.00,35.00
0.05,0.06,0.98,1.22,11.47,24.05,-17.00,29.00,38.00
0.06,0.08,0.95,-40.65,6.35,31.01,-22.00,30.00,38.00
0.09,0.11,1.00,-77.58,3.23,23.99,-21.00,30.00,37.00
0.04,0.13,0.93,65.73,11.96,32.17,-19.00,34.00,37.00
0.05,-0.39,1.17,3.91,-31.86,0.24,-42.00,34.00,44.00
0.02,-0.30,0.85,-17.15,-27.83,3.36,-41.00,35.00,43.00
-0.02,-0.29,1.03,-95.76,-14.65,-1.04,-41.00,39.00,44.00
-0.05,-0.24,0.93,4.58,-14.71,4.03,-40.00,39.00,45.00
-0.06,-0.32,0.87,14.22,5.86,-3.23,-42.00,41.00,47.00
-0.07,-0.28,0.95,-94.18,-17.27,4.33,-42.00,41.00,45.00
-0.04,-0.18,1.04,-49.13,-5.62,8.48,-37.00,41.00,44.00
-0.03,-0.31,1.05,-17.82,5.13,13.37,-34.00,42.00,42.00
0.02,-0.05,0.97,-107.97,32.78,28.38,-32.00,40.00,42.00
0.03,0.16,0.91,-137.39,21.18,11.72,-26.00,41.00,33.00
0.06,0.33,0.91,-167.30,12.94,2.81,-16.00,36.00,31.00
0.08,0.51,0.84,-138.85,3.78,18.43,-13.00,40.00,26.00
0.06,0.67,0.67,-132.45,11.35,0.79,-6.00,37.00,19.00
0.07,0.72,0.50,-128.60,17.40,-7.51,-3.00,39.00,11.00
0.05,0.97,0.29,-189.21,-11.90,-11.66,-1.00,42.00,-3.00
0.01,0.96,-0.06,-198.24,-0.12,9.95,-2.00,42.00,-12.00
0.01,0.88,-0.34,-151.25,-5.62,17.09,-7.00,43.00,-26.00
0.03,0.90,-0.58,-121.70,-11.35,-13.61,-16.00,39.00,-37.00
0.05,0.76,-0.64,-52.67,-5.25,-18.92,-18.00,39.00,-43.00
0.01,0.67,-0.75,-81.79,2.56,-8.06,-22.00,42.00,-40.00
-0.06,0.62,-0.80,8.24,-5.80,-14.22,-28.00,43.00,-42.00
0.06,0.67,-0.76,10.44,6.53,-0.55,-26.00,40.00,-46.00
0.06,0.73,-0.74,93.51,20.02,-10.13,-21.00,41.00,-44.00
0.01,0.80,-0.56,81.18,22.83,-1.46,-14.00,45.00,-40.00
0.00,0.86,-0.48,22.71,-0.37,1.22,-10.00,43.00,-36.00
0.04,0.88,-0.46,12.39,-1.34,-0.12,-10.00,44.00,-31.00
0.02,0.89,-0.46,4.52,-1.40,-0.37,-9.00,44.00,-32.00
0.08,0.95,-0.40,16.60,-1.59,-20.02,-5.00,42.00,-31.00
0.06,0.88,-0.38,5.98,1.28,-12.76,-4.00,44.00,-28.00
