ax,ay,az,gx,gy,gz,mx,my,mz
-0.04,0.48,-0.88,234.19,56.09,-71.72,-10.00,13.00,-22.00
0.04,0.94,0.13,180.05,113.71,-58.65,0.00,11.00,-6.00
0.14,0.95,1.30,29.36,-12.57,-2.56,7.00,9.00,2.00
-0.08,0.74,-0.78,-419.80,-140.44,79.04,-11.00,8.00,-24.00
-0.18,0.30,-1.63,121.89,-6.10,29.48,-16.00,8.00,-27.00
0.08,0.57,-0.63,209.05,77.76,-32.29,-9.00,11.00,-17.00
0.01,0.98,0.61,41.14,100.83,-28.63,1.00,13.00,-9.00
0.16,1.03,0.60,-94.54,-55.60,14.40,0.00,10.00,-8.00
-0.13,1.03,-0.60,49.87,41.02,48.71,-9.00,9.00,-18.00
-0.48,0.74,-0.48,-103.03,234.86,-68.48,-10.00,13.00,-25.00
-0.55,0.93,-0.07,-54.32,267.76,-37.60,-11.00,23.00,-19.00
0.02,1.04,-0.76,-285.64,134.22,-71.53,-9.00,32.00,-28.00
0.12,-0.16,-1.23,-282.53,-28.99,-96.68,-25.00,32.00,-38.00
0.40,0.25,-0.14,-258.24,-73.36,437.01,-45.00,23.00,-47.00
-0.32,-0.76,-0.67,-154.85,140.32,267.82,-76.00,20.00,-36.00
-0.49,-0.75,-0.79,-212.59,97.35,70.80,-79.00,18.00,-29.00
-0.60,-1.00,-0.57,137.57,-92.96,-28.69,-85.00,15.00,-22.00
-0.14,-0.57,-0.90,65.67,-93.93,-60.49,-79.00,23.00,-30.00
0.56,-0.71,-0.76,-195.31,105.04,81.91,-79.00,21.00,-24.00
-0.07,-1.12,0.92,-248.17,182.25,135.56,-86.00,14.00,2.00
-0.79,-0.76,0.22,92.90,-99.24,4.70,-86.00,7.00,0.00
-0.75,-1.14,-0.48,28.02,35.89,-39.00,-84.00,9.00,-7.00
0.93,-2.25,-0.50,40.16,-19.65,291.14,-83.00,5.00,-14.00
-0.69,0.53,0.42,-41.99,-56.76,271.30,-61.00,-13.00,2.00
2.05,0.02,-1.42,-336.55,270.69,-21.30,-62.00,-4.00,-3.00
0.51,-0.06,-0.24,-115.60,-238.34,-100.40,-60.00,0.00,8.00
-0.11,-0.16,0.11,-415.71,-326.35,-268.31,-45.00,51.00,16.00
-0.59,0.31,0.01,53.89,45.04,45.04,-39.00,83.00,99.00
0.32,-0.28,0.57,72.45,22.09,-14.77,-29.00,126.00,112.00
0.10,-0.34,0.95,-13.85,-4.46,0.24,-26.00,127.00,112.00
0.10,-0.33,0.94,-5.74,-1.59,-0.12,-26.00,128.00,110.00
0.86,-0.36,1.27,-14.10,29.30,146.36,-35.00,117.00,98.00
-0.43,-1.67,1.56,248.66,-186.22,-533.63,-67.00,104.00,76.00
-0.68,-0.48,0.82,239.20,21.36,642.82,-61.00,43.00,14.00
0.19,-0.39,0.05,98.69,322.51,306.15,-64.00,-3.00,8.00
-0.35,0.72,-1.14,-191.04,580.44,462.95,-50.00,-5.00,-21.00
-0.26,0.46,-1.05,-35.95,-399.90,-340.09,-56.00,-7.00,-24.00
-1.15,-1.47,-0.92,80.14,-93.38,-723.88,-78.00,20.00,-16.00
-0.81,-2.22,-1.23,-125.73,-372.68,16.48,-68.00,34.00,-9.00
0.63,0.39,0.14,-116.58,-187.68,515.20,-66.00,0.00,-1.00
0.83,1.45,0.78,-348.45,-13.55,288.88,-48.00,-3.00,0.00
-0.50,-0.11,-0.25,-11.72,239.81,-800.05,-59.00,-10.00,-1.00
-0.92,-2.30,-1.86,120.30,193.79,-572.75,-70.00,32.00,-15.00
-1.03,-0.28,0.14,-166.87,-602.97,785.64,-72.00,6.00,-9.00
0.03,1.97,0.31,-791.50,163.15,672.12,-40.00,5.00,-2.00
-0.44,1.27,-1.40,-226.26,-187.50,-397.89,-39.00,0.00,-20.00
-0.84,-0.81,-0.65,293.70,200.87,-932.80,-70.00,-1.00,-14.00
-0.90,-1.56,-1.13,-90.58,-392.46,182.80,-67.00,25.00,-22.00
0.42,0.00,0.21,-143.98,-342.77,568.48,-60.00,-3.00,-3.00
0.60,1.48,-0.57,-491.94,364.38,69.21,-41.00,-7.00,-16.00
-0.73,-0.59,-0.80,40.71,320.31,-583.01,-65.00,0.00,-31.00
-0.84,-1.16,-1.59,50.72,128.72,141.17,-63.00,26.00,-39.00
-0.41,0.28,-0.42,81.73,-356.87,469.85,-56.00,7.00,-37.00
0.23,0.31,-0.95,-104.00,134.09,-90.76,-53.00,7.00,-42.00
-0.65,-0.56,-1.01,14.47,180.05,-350.34,-59.00,21.00,-41.00
-0.82,-0.50,-1.67,63.72,-76.11,64.33,-58.00,27.00,-42.00
0.04,0.37,-0.55,203.61,-352.36,-78.31,-51.00,8.00,-41.00
0.54,-0.07,-0.18,35.46,65.92,-92.77,-53.00,0.00,-34.00
-0.37,-0.22,-1.22,-93.14,309.69,106.02,-54.00,17.00,-40.00
-0.64,0.06,-1.26,-106.99,125.37,59.39,-62.00,25.00,-38.00
-1.05,-0.50,-1.19,74.46,-459.72,-396.48,-58.00,23.00,-41.00
0.97,-0.22,0.03,16.78,-18.13,-14.77,-59.00,4.00,-29.00
-0.02,0.08,-0.67,-173.16,274.35,98.88,-65.00,11.00,-37.00
-1.04,-0.13,-0.93,-70.19,259.40,-237.49,-71.00,31.00,-31.00
-1.38,-0.55,-1.72,8.12,-406.98,-151.00,-55.00,46.00,-36.00
0.73,-0.25,0.41,19.29,-519.53,170.29,-55.00,4.00,-33.00
0.14,0.98,1.07,-434.63,437.26,136.66,-53.00,-6.00,-29.00
-2.50,-0.65,-2.11,-76.72,516.91,-299.68,-57.00,54.00,-32.00
-1.04,-0.05,-0.30,89.54,-700.56,77.51,-54.00,32.00,-40.00
1.17,0.04,0.15,4.39,-337.04,147.83,-48.00,0.00,-29.00
-0.43,1.21,0.53,-509.95,500.92,-5.37,-54.00,-5.00,-28.00
-2.31,-1.23,-2.80,-21.18,197.14,-174.50,-49.00,57.00,-35.00
-0.47,0.17,0.05,151.98,-682.37,138.24,-54.00,16.00,-41.00
0.89,0.29,0.29,66.65,-252.99,84.66,-46.00,-7.00,-26.00
-0.34,1.01,0.29,-570.13,470.83,-47.55,-50.00,-5.00,-24.00
-2.41,-1.25,-2.09,9.95,381.47,-265.26,-58.00,50.00,-35.00
-0.94,0.15,-0.16,192.93,-810.79,150.02,-57.00,20.00,-41.00
1.02,0.20,0.68,23.32,-404.48,136.84,-44.00,-11.00,-16.00
-0.02,1.34,0.02,-483.22,431.70,-50.35,-42.00,-11.00,-27.00
-2.24,-1.04,-1.35,-9.89,543.03,-557.13,-66.00,34.00,-35.00
-1.52,-0.67,-1.50,1.65,-476.38,250.31,-61.00,37.00,-32.00
0.63,0.14,-0.06,178.77,-379.33,111.08,-50.00,0.00,-35.00
-0.20,1.17,-0.32,-505.80,464.17,89.78,-51.00,-1.00,-34.00
-1.98,-1.02,-1.42,-9.58,264.83,-502.32,-64.00,37.00,-33.00
-1.39,-0.52,-0.98,-34.06,-475.28,129.33,-57.00,33.00,-38.00
0.71,0.11,0.06,41.14,-313.96,183.11,-51.00,2.00,-37.00
0.29,1.00,-0.44,-390.99,346.31,277.53,-49.00,1.00,-36.00
-1.39,-0.46,-0.78,-126.77,114.81,-446.47,-65.00,23.00,-38.00
-1.33,-0.97,-1.49,-40.77,-256.90,-151.00,-60.00,38.00,-34.00
0.75,-0.03,-0.34,-74.65,-325.20,243.59,-61.00,8.00,-30.00
0.46,0.35,-0.83,-99.67,155.46,151.61,-57.00,-3.00,-33.00
-0.06,0.10,-1.66,-153.75,30.27,-129.94,-64.00,2.00,-26.00
-0.26,-0.26,0.25,-45.78,-92.16,-415.34,-79.00,14.00,-20.00
-0.42,-1.81,-1.78,-14.28,-40.95,3.54,-66.00,38.00,-18.00
-0.13,-0.02,-0.64,-62.81,-100.83,237.06,-79.00,18.00,-16.00
0.01,-0.93,-0.87,179.93,-181.27,-318.12,-68.00,25.00,-21.00
0.75,-1.14,0.67,331.54,65.25,-9.22,-56.00,26.00,-32.00
-1.12,0.57,-2.01,-28.14,449.40,217.83,-53.00,45.00,-25.00
-0.96,-0.31,-1.21,63.05,-115.84,-163.82,-41.00,48.00,-22.00
-0.57,-0.09,-1.13,-25.21,-336.12,-13.79,-59.00,37.00,-30.00
0.33,-0.24,-0.37,-48.77,-413.27,94.18,-63.00,13.00,-28.00
0.75,-0.43,-1.26,-12.33,-35.34,-91.55,-62.00,1.00,-23.00
1.10,-0.39,0.58,27.65,34.55,22.03,-62.00,-3.00,-20.00
0.91,0.11,0.34,-29.24,244.14,112.79,-58.00,-1.00,-26.00
-1.12,-0.22,-1.89,-76.60,562.68,-61.77,-60.00,31.00,-35.00
-0.39,-0.17,-0.50,-3.78,-89.42,40.28,-57.00,40.00,-34.00
-0.76,-0.10,-1.17,-23.07,-92.71,-1.53,-59.00,37.00,-27.00
-0.73,0.15,0.56,64.51,-989.07,39.67,-61.00,6.00,-29.00
1.05,-0.53,0.52,151.43,-52.00,-307.19,-64.00,2.00,-16.00
0.45,-0.46,-0.46,-141.85,245.97,297.00,-63.00,1.00,-19.00
1.12,0.05,0.17,33.63,-116.76,-42.48,-58.00,-2.00,-13.00
-1.87,-0.26,-0.21,-0.06,983.76,86.18,-58.00,11.00,-30.00
-0.93,0.09,-2.34,11.17,-121.28,-13.18,-54.00,43.00,-32.00
-0.73,-0.17,-1.40,-4.15,114.87,25.94,-53.00,43.00,-30.00
-1.03,-0.23,-1.60,-21.24,-432.62,-69.34,-59.00,29.00,-33.00
0.51,0.27,0.77,-21.36,-610.23,35.52,-58.00,-5.00,-18.00
0.97,-0.89,0.64,109.25,-25.15,-214.90,-61.00,3.00,-4.00
0.91,-0.34,0.01,-30.94,115.78,100.10,-62.00,0.00,-8.00
0.51,-0.60,1.67,-20.02,453.12,95.58,-63.00,-1.00,-16.00
-2.37,-0.18,-1.95,-126.46,996.83,32.41,-65.00,34.00,-29.00
-0.43,-0.35,-0.34,-23.44,-240.17,15.50,-66.00,39.00,-32.00
-0.41,-0.56,-1.30,-123.23,-51.88,83.92,-69.00,36.00,-29.00
-0.09,-0.34,-0.86,-150.33,-57.92,22.83,-78.00,26.00,-20.00
-0.09,-1.14,-0.51,-35.64,-124.82,-142.58,-75.00,28.00,-16.00
0.22,-0.35,-0.01,-289.06,98.02,269.90,-80.00,16.00,-2.00
0.25,-0.87,-0.43,-183.04,5.98,42.79,-79.00,12.00,8.00
0.09,-1.58,-0.52,-30.46,-135.13,50.84,-78.00,13.00,12.00
0.31,0.11,0.51,-108.70,-296.45,207.28,-65.00,20.00,16.00
0.42,-0.25,1.17,54.26,-107.85,-10.44,-70.00,27.00,4.00
0.32,-0.68,0.68,79.41,22.64,-25.51,-69.00,30.00,0.00
0.03,-0.79,0.79,360.29,309.20,-157.41,-68.00,31.00,0.00
-0.20,-1.11,-0.89,191.77,41.63,-42.36,-76.00,33.00,-10.00
0.00,-0.42,-0.65,-110.53,59.02,122.74,-83.00,25.00,-5.00
-0.19,-0.89,-0.86,-9.95,-173.77,-127.62,-79.00,27.00,-6.00
-0.07,-0.99,0.35,-248.17,-484.62,-21.91,-64.00,26.00,-6.00
-0.02,-1.45,0.15,-164.25,-66.22,-26.67,-68.00,25.00,-5.00
-0.03,-1.23,0.72,20.69,-120.54,-47.42,-85.00,17.00,-13.00
0.22,-0.77,1.29,153.69,154.30,24.54,-81.00,17.00,-8.00
-0.67,-1.17,-0.13,44.86,625.67,-10.44,-66.00,25.00,0.00
0.19,-0.87,-0.18,74.10,103.70,-7.75,-80.00,14.00,12.00
0.08,-0.75,-0.37,-8.06,19.41,6.41,-82.00,10.00,8.00
0.19,-1.46,-0.35,-77.33,-220.15,-70.50,-81.00,15.00,12.00
0.18,-0.32,-0.23,-22.28,-398.44,31.74,-67.00,21.00,10.00
-0.55,-1.64,1.60,-22.58,-345.76,-108.22,-82.00,24.00,8.00
-0.03,-0.67,-0.14,-38.51,75.13,16.54,-73.00,25.00,-1.00
-0.11,-1.20,1.22,109.99,95.40,-70.98,-70.00,26.00,0.00
-0.40,-0.85,0.29,69.03,472.23,105.53,-71.00,26.00,6.00
-0.06,-0.98,-0.37,150.27,80.75,-17.70,-83.00,13.00,6.00
0.17,-0.88,-0.37,16.91,4.33,-30.21,-81.00,13.00,8.00
-0.38,-1.29,-0.68,-175.42,-78.92,-45.96,-84.00,16.00,10.00
-0.54,-0.58,-0.11,-58.23,-657.84,142.27,-68.00,23.00,2.00
-0.33,-1.42,1.25,-82.89,10.62,-216.31,-96.00,13.00,-31.00
-0.15,-0.97,0.14,-119.87,153.44,148.68,-87.00,19.00,-1.00
0.29,-0.74,1.48,81.12,200.20,-13.18,-71.00,22.00,0.00
-0.03,-0.61,-0.28,26.06,266.54,-177.19,-75.00,18.00,8.00
-0.30,-1.51,-0.58,-7.02,-4.46,-125.55,-78.00,15.00,21.00
-0.47,-1.44,-0.29,56.76,-206.85,-54.26,-80.00,30.00,10.00
-0.06,-0.72,0.46,81.48,-445.07,26.98,-63.00,21.00,-5.00
0.02,-0.27,0.54,-91.92,-186.71,14.95,-69.00,23.00,-8.00
-0.39,-1.15,-0.40,-108.03,166.50,-136.96,-73.00,15.00,10.00
-0.43,-1.62,0.21,14.40,58.47,191.65,-82.00,20.00,9.00
-0.22,-0.81,-0.44,1.04,-275.45,73.91,-70.00,20.00,-13.00
-0.12,-0.81,-0.11,-265.69,-167.18,167.91,-62.00,2.00,-17.00
0.07,0.09,0.80,-196.90,-147.34,361.21,-54.00,3.00,0.00
0.46,-0.40,1.35,-144.35,156.01,65.86,-55.00,-2.00,7.00
0.40,-0.36,1.03,-26.43,21.55,80.08,-60.00,-2.00,12.00
0.07,-0.59,1.07,72.02,263.49,-223.21,-61.00,2.00,-6.00
-0.07,-0.07,0.31,185.36,226.38,-173.77,-62.00,12.00,-16.00
-0.20,-0.48,-0.59,81.18,55.48,-19.41,-46.00,49.00,-9.00
-0.31,-1.11,-0.71,-51.09,-63.72,7.87,-32.00,66.00,-6.00
-0.39,-1.08,-1.28,-118.47,-209.35,91.25,-59.00,27.00,-18.00
-0.33,-0.70,0.24,-192.57,-386.90,-69.82,-64.00,-1.00,-10.00
-0.01,-0.95,0.42,-221.98,-27.65,75.87,-67.00,-17.00,11.00
0.03,-0.38,1.98,-82.95,105.77,131.04,-66.00,-4.00,20.00
0.06,-0.53,0.98,255.80,-3.42,-87.16,-67.00,-4.00,3.00
-0.53,-0.79,-0.20,336.55,460.69,179.02,-61.00,3.00,-22.00
-0.93,-1.26,-2.52,115.78,400.94,-188.60,49.00,112.00,22.00
-0.44,-0.95,-0.78,-67.14,-167.66,-1.89,-8.00,65.00,31.00
-0.31,-0.07,-0.44,-253.48,-415.41,168.15,-62.00,14.00,-19.00
-0.32,-0.96,0.73,-103.33,-489.14,-72.14,-61.00,-4.00,-3.00
-0.03,-1.14,1.63,-33.75,-87.71,92.65,-67.00,-1.00,22.00
0.32,-0.83,0.30,97.84,77.64,-37.72,-63.00,-6.00,4.00
-0.26,-0.61,0.68,190.61,404.72,-13.43,-64.00,0.00,-9.00
-0.37,-0.90,-1.54,130.55,306.15,-59.08,-57.00,25.00,-17.00
-0.04,-0.79,-0.43,96.86,-87.16,-94.67,-49.00,37.00,-6.00
-0.35,-0.59,-1.66,-237.55,-122.68,140.32,-61.00,24.00,-15.00
-0.17,-0.29,0.61,-255.49,-461.00,177.43,-59.00,2.00,-13.00
0.11,-1.65,1.39,20.94,1.53,-52.73,-52.00,-9.00,-1.00
0.38,-0.90,0.05,148.19,32.90,-57.43,-59.00,-1.00,-4.00
0.43,-0.87,-0.10,133.18,16.30,48.65,-59.00,0.00,-6.00
0.40,-1.05,-0.26,35.03,-49.26,32.59,-55.00,-3.00,-10.00
0.50,-0.51,-0.22,-68.54,60.30,43.27,-53.00,1.00,-13.00
0.04,-1.65,-0.99,15.01,-103.15,-67.08,-49.00,0.00,-6.00
-0.03,-0.98,-0.34,-39.79,-293.40,45.96,-63.00,-2.00,0.00
0.37,-0.56,0.69,-162.05,-180.73,115.17,-80.00,-5.00,12.00
0.31,-0.59,1.07,-9.83,-13.67,2.38,-82.00,-5.00,16.00
0.33,-0.94,0.77,113.28,43.76,-36.93,-84.00,-2.00,10.00
0.25,-0.59,0.38,246.40,94.67,-82.95,-85.00,0.00,5.00
0.25,-0.99,-0.66,248.66,121.52,-70.31,-77.00,2.00,-8.00
0.37,-0.41,-0.71,94.60,40.47,13.31,-62.00,1.00,-4.00
0.25,-0.63,-0.92,-107.12,-15.75,-7.08,-57.00,2.00,-1.00
0.10,-1.18,-1.06,-168.95,20.26,-39.79,-67.00,1.00,-2.00
0.01,-1.05,-0.08,-182.25,-115.36,-5.62,-81.00,2.00,-1.00
0.41,-0.46,0.90,-111.02,-60.12,6.71,-83.00,-5.00,6.00
0.22,-0.83,0.69,46.75,-13.73,-94.18,-85.00,0.00,4.00
0.05,-0.78,0.68,61.89,31.37,24.78,-85.00,1.00,6.00
0.30,-1.03,-0.24,156.31,71.66,-36.19,-79.00,1.00,0.00
0.46,-0.94,-0.34,5.49,63.11,45.78,-65.00,3.00,0.00
0.39,-0.61,-0.55,-3.54,19.59,31.25,-52.00,10.00,-4.00
0.43,-0.80,-0.50,-79.90,-8.06,2.26,-52.00,8.00,1.00
0.27,-1.03,-0.03,-279.72,-29.72,42.97,-68.00,2.00,8.00
0.34,0.02,0.89,-179.20,-43.52,87.77,-72.00,-3.00,15.00
0.44,-0.48,1.28,82.58,-53.22,-33.87,-79.00,-2.00,17.00
0.04,-1.65,0.99,196.90,-37.96,-105.96,-84.00,1.00,18.00
0.25,-0.64,0.30,83.74,12.02,-62.19,-76.00,0.00,6.00
0.35,-0.94,-0.20,104.49,23.13,-15.26,-61.00,7.00,8.00
0.41,-1.28,-0.42,-25.09,24.66,30.09,-51.00,9.00,-3.00
0.46,-0.99,-0.18,-166.93,-25.70,-20.51,-64.00,5.00,6.00
0.37,-0.29,0.62,-200.56,-40.47,56.09,-72.00,-2.00,18.00
0.42,-0.26,1.34,-6.29,-49.07,14.04,-74.00,-2.00,27.00
0.36,-0.47,1.15,62.01,10.07,-19.41,-75.00,-1.00,21.00
0.27,-0.28,0.50,204.71,75.68,12.76,-77.00,0.00,14.00
0.27,-0.78,0.13,105.35,49.74,48.58,-72.00,2.00,8.00
0.44,-0.64,-0.11,44.86,57.56,22.77,-60.00,9.00,1.00
0.43,-1.01,-0.32,-66.89,16.54,18.80,-55.00,9.00,0.00
0.34,-0.92,0.11,-130.80,-35.34,-53.10,-66.00,2.00,9.00
0.14,-0.18,0.77,-245.24,-26.12,116.76,-75.00,1.00,19.00
0.22,-0.30,1.25,-57.86,-40.65,50.23,-75.00,-2.00,24.00
0.19,-0.39,1.30,101.44,-21.79,-0.24,-78.00,0.00,28.00
0.30,-0.55,0.60,161.56,65.80,-15.56,-78.00,0.00,20.00
0.23,-0.75,0.27,36.01,51.27,7.39,-66.00,7.00,15.00
0.29,-1.03,-0.07,86.24,24.66,-59.20,-58.00,11.00,7.00
0.41,-1.16,-0.02,-123.11,8.85,75.99,-60.00,7.00,3.00
0.13,-0.67,0.55,-229.19,3.42,69.70,-69.00,1.00,17.00
0.37,0.27,0.82,-119.51,-6.53,20.45,-68.00,-1.00,28.00
0.38,-0.08,1.43,106.14,-23.44,-19.10,-74.00,1.00,27.00
0.03,-0.76,1.16,323.36,-32.17,-119.63,-83.00,7.00,20.00
0.08,-0.99,0.13,231.14,55.85,-109.92,-86.00,7.00,11.00
0.25,-0.06,-0.02,67.75,29.66,147.77,-68.00,4.00,8.00
0.17,-0.77,-0.59,11.72,-33.08,106.02,-72.00,4.00,14.00
0.20,-0.83,0.15,-75.32,-88.26,70.19,-85.00,8.00,4.00
0.07,-1.16,0.39,-21.85,-126.10,85.88,-91.00,6.00,-4.00
0.01,-1.49,0.24,-3.78,-84.96,-5.43,-91.00,3.00,4.00
0.21,-0.63,0.23,199.04,-117.19,99.67,-87.00,-3.00,-3.00
0.17,-1.04,0.24,-60.97,-51.94,-59.75,-87.00,-3.00,-13.00
0.13,-1.53,-0.42,-49.32,-17.21,14.59,-86.00,-5.00,-4.00
-0.10,-1.14,-0.29,-310.61,54.02,175.90,-70.00,-12.00,8.00
0.57,0.93,1.16,-252.14,-202.94,358.58,-39.00,-15.00,22.00
0.24,0.23,1.47,98.39,-20.39,48.77,-33.00,-8.00,31.00
0.40,0.13,1.26,225.22,11.78,17.76,-43.00,-10.00,25.00
0.42,-0.34,0.05,-11.41,174.93,-120.24,-54.00,-13.00,21.00
0.69,-0.79,0.48,-78.80,-39.86,33.20,-60.00,-13.00,19.00
0.70,-1.09,0.41,-134.22,-33.87,9.77,-60.00,-15.00,18.00
0.56,-0.61,0.28,-144.53,-19.35,87.46,-48.00,-13.00,22.00
0.50,0.85,1.31,-162.05,-128.17,119.87,-29.00,-10.00,24.00
0.22,0.64,1.19,172.49,67.44,-36.56,-29.00,-4.00,35.00
0.35,-0.01,0.72,185.12,61.65,-90.82,-46.00,-11.00,24.00
0.49,-1.03,0.32,-133.85,-10.01,-57.62,-53.00,-13.00,26.00
0.43,-0.80,0.77,-127.56,-3.36,-18.13,-48.00,-11.00,27.00
0.49,-0.49,0.76,-127.62,12.45,31.31,-40.00,-12.00,25.00
0.45,0.40,0.75,-118.16,0.79,148.62,-26.00,-9.00,16.00
0.05,1.42,0.95,55.24,-15.08,34.06,-15.00,-2.00,17.00
0.28,0.77,0.49,311.89,166.87,-117.25,-30.00,-7.00,25.00
0.44,-0.81,0.68,-349.85,-127.50,-38.57,-44.00,-15.00,23.00
0.21,-0.31,1.40,-101.32,-33.81,-27.04,-33.00,-11.00,28.00
0.42,-0.27,0.80,120.91,49.19,3.11,-35.00,-10.00,23.00
0.60,0.59,0.77,-177.98,-10.74,68.60,-26.00,-11.00,16.00
0.39,0.92,0.73,8.48,20.32,67.87,-18.00,-7.00,19.00
0.40,0.88,0.80,114.44,61.95,2.99,-21.00,-7.00,19.00
0.61,0.03,0.60,33.26,-26.98,-100.16,-32.00,-10.00,15.00
0.28,-0.13,1.21,-215.27,-54.99,-21.12,-30.00,-9.00,27.00
0.23,-0.07,1.05,-11.17,-3.60,-12.08,-29.00,-10.00,20.00
0.26,-0.04,0.75,-84.72,47.73,80.20,-22.00,-7.00,18.00
-0.86,1.66,-0.46,-356.57,486.14,435.30,-2.00,13.00,-16.00
-0.21,1.15,-0.70,-44.80,-130.37,-260.99,-5.00,19.00,-25.00
-0.04,0.86,0.33,-70.56,158.26,-226.38,-7.00,9.00,-28.00
0.56,0.71,-0.22,-179.26,51.27,69.89,-18.00,12.00,-35.00
0.30,1.20,-0.55,201.90,30.88,65.37,-15.00,20.00,-34.00
0.23,1.16,0.20,137.39,-43.27,4.21,-8.00,18.00,-27.00
0.01,1.04,0.32,-40.83,56.82,95.64,-9.00,22.00,-28.00
0.21,0.97,0.00,67.02,40.28,182.68,-3.00,36.00,-17.00
0.06,-0.06,-0.30,5.49,190.55,-64.64,-15.00,41.00,-2.00
0.02,0.50,-0.70,-148.56,25.45,-142.94,-30.00,46.00,-3.00
-0.40,0.60,-0.36,20.20,-341.67,58.59,-20.00,43.00,-10.00
-0.15,0.82,0.00,168.82,-132.26,24.72,-6.00,36.00,-9.00
-0.23,1.10,0.92,-9.40,-50.96,22.58,-2.00,35.00,-10.00
-0.39,0.73,1.11,-95.70,52.49,3.48,-3.00,35.00,-13.00
0.00,0.22,0.38,-89.90,96.68,-136.35,-9.00,35.00,-8.00
0.01,0.99,-0.73,-203.67,43.09,-85.69,-49.00,48.00,-8.00
-0.01,0.99,-1.00,49.87,121.95,48.28,-40.00,52.00,-13.00
-0.00,0.90,-0.37,58.11,-122.68,47.24,-32.00,44.00,-6.00
-0.10,0.61,0.25,69.76,-168.76,-26.25,-9.00,36.00,-11.00
-0.13,1.00,0.67,37.90,-47.85,-33.39,-7.00,33.00,-19.00
-0.24,0.91,0.64,-78.00,13.73,5.80,-8.00,34.00,-20.00
-0.11,0.75,0.02,-124.69,132.02,-173.03,-16.00,38.00,-9.00
0.13,1.12,-1.17,-205.93,33.45,-95.64,-38.00,37.00,-13.00
