ax,ay,az,gx,gy,gz,mx,my,mz
-0.92,-0.02,0.35,29.91,-234.74,36.32,-50.00,110.00,45.00
-0.98,-0.10,0.08,16.11,-153.38,-0.43,-52.00,129.00,21.00
-1.03,-0.09,-0.07,-38.27,-84.53,24.54,-66.00,137.00,-3.00
-0.96,-0.23,-0.27,47.67,-119.51,-17.58,-79.00,135.00,-21.00
-0.84,0.02,-0.36,18.92,-36.19,10.01,-82.00,140.00,-41.00
-0.89,-0.02,-0.39,-25.09,13.06,-23.25,-58.00,143.00,-46.00
-0.87,-0.07,-0.47,0.18,-35.89,-5.25,-50.00,141.00,-52.00
-0.87,-0.07,-0.50,-15.69,-5.68,2.87,-50.00,138.00,-57.00
-0.87,-0.09,-0.48,15.01,5.68,6.90,-48.00,140.00,-55.00
-0.93,-0.08,-0.43,-28.81,27.22,-0.43,-53.00,140.00,-48.00
-0.79,-0.06,-0.19,-17.03,33.69,26.98,-79.00,144.00,-27.00
-1.06,-0.17,0.06,-85.08,245.30,28.08,-93.00,138.00,4.00
-0.95,-0.20,0.24,22.34,155.64,-22.03,-77.00,115.00,32.00
-0.75,-0.06,0.47,1.95,79.59,-53.65,-63.00,100.00,55.00
-0.88,-0.03,0.54,-43.46,82.89,-56.88,-40.00,91.00,65.00
-0.77,0.01,0.58,8.06,9.46,-3.48,-33.00,83.00,67.00
-0.77,-0.01,0.60,0.55,0.00,-1.04,-36.00,83.00,69.00
-0.83,-0.07,0.54,-6.41,-32.47,3.11,-34.00,87.00,65.00
-0.89,-0.08,0.35,53.10,-150.57,57.25,-46.00,108.00,58.00
-1.05,-0.17,0.18,25.76,-258.00,38.21,-83.00,145.00,19.00
-0.96,-0.26,-0.08,-15.99,-135.74,13.73,-110.00,137.00,-7.00
-0.87,-0.20,-0.24,-22.89,-50.23,-33.63,-100.00,131.00,-34.00
-0.92,-0.20,-0.26,2.38,-37.17,-25.21,-76.00,141.00,-50.00
-0.81,-0.12,-0.51,13.61,-9.52,-2.81,-69.00,143.00,-54.00
-0.84,-0.14,-0.51,22.89,-12.08,-5.86,-63.00,135.00,-50.00
-0.85,-0.13,-0.53,10.38,-0.18,-1.46,-58.00,136.00,-63.00
-0.91,-0.17,-0.45,-47.67,81.60,-30.33,-60.00,137.00,-51.00
-0.99,-0.14,-0.24,-22.34,18.31,-6.04,-64.00,137.00,-40.00
-0.86,-0.15,-0.23,-12.51,60.79,0.43,-72.00,144.00,-26.00
-0.98,-0.17,-0.08,-13.06,108.28,-24.66,-79.00,143.00,-1.00
-1.06,-0.13,0.06,3.11,114.81,-16.72,-75.00,138.00,15.00
-0.99,-0.15,0.24,1.10,84.59,-44.25,-63.00,123.00,32.00
-0.91,-0.08,0.27,-2.50,18.43,-21.30,-52.00,119.00,37.00
-0.95,-0.04,0.25,27.89,20.94,-1.59,-44.00,119.00,48.00
-0.99,-0.09,0.33,-28.75,35.52,-9.40,-38.00,108.00,58.00
-0.92,-0.05,0.46,-4.21,50.48,-11.78,-32.00,104.00,57.00
-0.84,-0.01,0.50,0.85,7.26,-1.46,-34.00,100.00,61.00
-0.84,-0.01,0.50,0.00,2.14,-0.37,-32.00,102.00,65.00
-0.83,-0.01,0.52,1.95,-2.08,-1.40,-33.00,102.00,69.00
-0.87,-0.02,0.45,14.89,-64.27,27.34,-37.00,109.00,61.00
-0.87,-0.10,0.38,20.75,-105.77,28.63,-49.00,121.00,47.00
-0.91,-0.05,0.32,29.60,-146.06,51.57,-64.00,140.00,28.00
-1.04,-0.27,0.20,24.41,-144.96,13.73,-73.00,147.00,5.00
-0.81,-0.18,-0.18,-11.17,-32.65,-6.90,-83.00,143.00,-14.00
-0.94,-0.14,-0.21,10.13,-57.43,-1.40,-68.00,150.00,-24.00
-0.95,-0.14,-0.27,-0.92,-70.92,1.10,-68.00,151.00,-36.00
-0.89,-0.13,-0.42,3.11,-0.49,-0.37,-66.00,151.00,-48.00
-0.89,-0.15,-0.39,-5.49,-14.95,-3.97,-64.00,150.00,-54.00
-0.89,-0.11,-0.45,21.91,-13.55,4.33,-60.00,151.00,-59.00
-0.88,-0.10,-0.48,-3.91,-1.89,4.27,-58.00,151.00,-61.00
-0.99,-0.11,-0.37,-27.83,36.44,8.00,-63.00,149.00,-56.00
-0.83,-0.10,-0.47,-8.36,4.94,82.64,-107.00,142.00,-22.00
-1.22,-0.31,0.05,-52.25,347.90,-110.41,-85.00,135.00,19.00
-1.05,-0.23,0.35,22.16,72.57,-46.75,-63.00,116.00,42.00
-0.75,0.05,0.54,-1.10,66.83,-28.50,-56.00,99.00,49.00
-0.90,-0.06,0.52,42.72,8.36,-23.86,-42.00,90.00,59.00
-0.83,-0.01,0.54,4.15,25.88,-8.79,-33.00,85.00,65.00
-0.78,0.00,0.60,2.38,16.24,-2.44,-35.00,83.00,63.00
-0.78,-0.00,0.61,0.55,0.85,-0.85,-35.00,82.00,66.00
-0.93,-0.12,0.46,40.89,-89.42,45.47,-42.00,93.00,65.00
-1.04,-0.13,0.42,21.67,-283.51,41.44,-74.00,140.00,30.00
-0.91,-0.13,-0.03,-28.38,-122.99,37.23,-95.00,134.00,-7.00
-1.04,-0.40,-0.16,14.28,-39.43,-20.94,-95.00,131.00,-24.00
-0.91,-0.23,-0.26,4.46,-2.93,-19.96,-91.00,139.00,-27.00
-0.89,-0.27,-0.53,25.33,8.97,-23.62,-74.00,147.00,-25.00
-0.93,-0.14,-0.31,15.75,-5.49,-3.85,-67.00,148.00,-44.00
-0.92,-0.13,-0.34,20.02,-2.93,-1.22,-65.00,151.00,-42.00
-0.92,-0.13,-0.34,2.69,0.49,0.73,-66.00,149.00,-43.00
-1.00,-0.22,-0.29,-36.38,54.81,-43.03,-62.00,145.00,-40.00
-0.87,-0.05,-0.27,-26.37,28.14,-17.94,-72.00,132.00,-20.00
-1.04,0.10,0.14,-4.64,96.56,-41.26,-63.00,130.00,-4.00
-0.91,-0.11,-0.13,43.21,127.14,1.46,-46.00,106.00,19.00
-0.86,0.03,0.16,50.17,72.69,11.72,-50.00,91.00,36.00
-0.93,-0.04,0.48,32.90,33.87,-28.44,-44.00,90.00,47.00
-0.92,-0.01,0.52,18.80,-18.62,-13.61,-38.00,91.00,53.00
-0.85,-0.00,0.49,-6.47,5.19,10.74,-39.00,91.00,52.00
-0.85,-0.00,0.50,3.23,-3.54,-2.75,-36.00,90.00,55.00
-0.90,0.01,0.42,30.03,-64.21,4.58,-39.00,95.00,53.00
-1.00,-0.07,0.08,30.88,-175.17,18.43,-48.00,116.00,30.00
-0.92,0.10,-0.07,-0.85,-131.71,-1.59,-65.00,127.00,2.00
-0.97,-0.07,-0.08,-22.52,-99.85,-37.78,-64.00,123.00,-17.00
-0.90,-0.04,-0.25,-24.54,-41.38,-14.47,-59.00,122.00,-24.00
-0.86,0.06,-0.33,-25.70,-5.86,-9.09,-59.00,127.00,-27.00
-0.90,0.01,-0.29,32.53,7.26,9.64,-51.00,129.00,-32.00
-0.91,0.00,-0.25,10.80,6.90,1.53,-49.00,135.00,-24.00
-0.96,0.04,-0.30,11.47,-10.13,-11.66,-41.00,138.00,-24.00
-0.94,0.01,-0.27,0.18,-2.99,0.92,-38.00,138.00,-26.00
-0.94,0.02,-0.29,-1.53,2.44,-0.55,-39.00,136.00,-21.00
-1.10,-0.01,-0.26,-36.99,17.21,36.93,-47.00,139.00,-24.00
-1.16,-0.22,-0.07,-69.76,210.14,13.85,-64.00,129.00,-1.00
-0.74,0.01,-0.05,-19.65,139.22,-8.06,-68.00,106.00,24.00
-0.79,-0.10,0.07,41.99,98.21,-11.41,-58.00,94.00,36.00
-0.93,-0.06,0.37,41.69,28.26,-26.55,-54.00,90.00,38.00
-0.84,-0.02,0.40,14.77,2.50,5.98,-50.00,89.00,47.00
-0.91,-0.03,0.48,10.31,-18.25,-2.81,-50.00,93.00,47.00
-0.92,-0.02,0.45,1.04,-22.89,-7.57,-42.00,96.00,48.00
-0.90,-0.04,0.41,-15.20,30.94,-5.62,-40.00,95.00,53.00
-0.89,-0.03,0.41,-10.19,-2.81,-3.54,-39.00,93.00,51.00
-0.95,0.04,0.38,1.16,-13.85,20.20,-39.00,98.00,47.00
-0.98,-0.03,0.28,17.03,-164.73,47.79,-51.00,119.00,30.00
-0.99,-0.13,0.16,-6.65,-65.00,0.31,-58.00,128.00,13.00
-0.95,-0.06,-0.11,-20.20,-61.71,5.92,-61.00,129.00,0.00
-1.00,-0.08,-0.17,-6.71,-28.69,3.54,-60.00,129.00,-7.00
-1.10,-0.14,-0.21,3.17,-57.50,-12.08,-61.00,131.00,-18.00
-0.93,-0.03,-0.27,2.99,-2.01,-22.16,-60.00,130.00,-23.00
-0.98,-0.01,-0.36,41.75,-17.64,-9.28,-46.00,136.00,-20.00
-0.95,-0.02,-0.29,-0.92,-6.47,-7.87,-46.00,135.00,-27.00
-0.94,-0.03,-0.31,1.16,-1.95,-2.14,-45.00,135.00,-23.00
-0.94,-0.05,-0.30,13.31,3.42,5.80,-47.00,137.00,-26.00
-1.00,-0.07,-0.18,-2.32,28.69,5.55,-46.00,134.00,-28.00
-0.96,-0.03,-0.25,-10.62,3.97,-2.38,-47.00,142.00,-20.00
-0.97,-0.00,-0.09,-58.90,128.30,-14.04,-50.00,140.00,-12.00
-1.00,0.00,0.12,9.70,100.52,-0.61,-47.00,132.00,21.00
-0.99,-0.10,0.11,18.13,57.43,-26.49,-38.00,117.00,36.00
-0.94,-0.00,0.24,-5.25,46.69,3.11,-35.00,110.00,36.00
-0.93,0.02,0.31,0.49,2.32,3.23,-38.00,108.00,44.00
-0.84,-0.01,0.47,22.22,11.23,6.10,-37.00,107.00,44.00
-0.90,-0.01,0.38,-3.17,3.17,1.71,-37.00,104.00,46.00
-0.90,0.00,0.38,-5.55,-6.96,-2.50,-38.00,103.00,46.00
-0.94,-0.01,0.31,12.57,-81.30,24.90,-40.00,111.00,40.00
-0.88,-0.07,0.04,18.92,-184.02,16.97,-50.00,131.00,13.00
-0.92,-0.07,-0.27,-46.20,-61.65,-1.46,-52.00,137.00,-8.00
-0.95,-0.08,-0.21,-13.31,-3.36,3.42,-52.00,138.00,-16.00
-0.96,-0.08,-0.21,-5.92,-1.59,-0.55,-49.00,136.00,-17.00
-0.96,-0.07,-0.21,4.46,4.58,-3.11,-52.00,138.00,-15.00
-0.96,-0.07,-0.21,16.66,1.46,-3.30,-52.00,137.00,-16.00
-0.96,-0.07,-0.21,11.66,3.48,-1.16,-52.00,138.00,-14.00
-1.12,-0.05,-0.22,-24.29,119.32,19.23,-57.00,137.00,-4.00
-0.89,-0.08,0.20,-21.67,174.13,4.76,-71.00,115.00,17.00
-0.84,-0.00,0.29,8.12,132.32,-49.01,-62.00,102.00,32.00
-0.88,-0.04,0.27,9.16,61.71,-34.79,-45.00,87.00,48.00
-0.85,0.01,0.36,23.13,-2.01,1.10,-44.00,88.00,56.00
-0.88,0.02,0.45,-1.28,10.68,2.08,-37.00,88.00,52.00
-0.84,0.01,0.51,-2.87,-19.78,-1.04,-37.00,87.00,63.00
-0.85,-0.00,0.48,-24.78,-28.81,10.19,-37.00,88.00,50.00
-0.98,-0.11,0.25,-3.42,-35.16,143.19,-46.00,100.00,52.00
-0.96,-0.24,0.51,-41.87,50.48,18.19,-100.00,109.00,42.00
-0.63,0.01,0.30,-70.92,-19.41,87.83,-123.00,78.00,32.00
-0.75,-0.43,0.28,-28.32,-9.09,5.13,-125.00,87.00,34.00
-0.92,-0.32,0.50,-75.56,-9.03,-3.48,-119.00,108.00,51.00
-0.87,-0.18,0.38,20.32,1.34,16.30,-125.00,108.00,61.00
-0.84,-0.03,0.47,-34.30,-19.96,20.08,-117.00,111.00,74.00
-0.90,-0.14,0.40,-187.26,-25.94,14.10,-82.00,121.00,71.00
-0.84,-0.43,0.42,-47.12,10.62,45.10,-72.00,115.00,69.00
-0.89,-0.17,0.36,38.57,-26.37,-34.79,-66.00,131.00,62.00
-0.98,-0.13,0.15,-20.57,-26.67,-26.67,-46.00,139.00,50.00
-0.95,-0.15,0.28,-95.09,-27.65,-34.36,-32.00,130.00,35.00
-0.94,0.04,0.31,10.25,-5.80,-5.43,-28.00,132.00,33.00
-0.95,0.01,0.23,1.40,-20.75,-2.01,-26.00,133.00,36.00
-0.95,0.01,0.23,46.69,-17.27,3.23,-31.00,137.00,29.00
-0.96,-0.03,0.19,19.35,-28.32,23.19,-35.00,137.00,28.00
-0.95,0.42,0.35,19.29,-48.65,97.47,-60.00,139.00,27.00
-0.98,-0.14,0.17,-137.57,5.19,-40.65,-55.00,128.00,22.00
-1.11,0.03,0.12,-72.69,-52.55,-12.57,-43.00,114.00,9.00
-1.18,0.03,0.15,-29.17,-120.42,-61.16,-38.00,107.00,-6.00
-1.04,0.21,-0.13,17.46,-82.09,-88.38,-27.00,102.00,-17.00
-0.80,0.05,-0.25,-15.56,-25.70,28.63,-19.00,100.00,-21.00
-0.93,0.03,-0.28,-32.71,-9.34,6.04,-23.00,102.00,-26.00
-0.93,0.04,-0.31,19.17,-8.48,3.11,-27.00,100.00,-26.00
-1.03,-0.01,-0.11,-9.64,21.79,8.42,-29.00,104.00,-23.00
-1.06,-0.08,-0.08,64.64,140.93,123.17,-38.00,111.00,-3.00
-0.82,-0.06,0.02,39.86,27.59,35.40,-53.00,108.00,17.00
-0.92,-0.18,0.06,-54.50,35.28,5.49,-54.00,112.00,18.00
-1.01,-0.12,0.25,-95.15,13.85,20.02,-50.00,117.00,22.00
-0.93,-0.11,0.31,-60.73,5.13,-4.52,-43.00,119.00,29.00
-0.92,-0.06,0.34,-40.77,-3.60,2.44,-38.00,116.00,20.00
-0.93,-0.07,0.31,4.27,-6.65,5.86,-41.00,116.00,20.00
-1.00,-0.21,0.10,89.23,-24.96,-3.72,-44.00,112.00,27.00
-0.78,-0.16,0.03,-50.17,-62.19,-43.09,-47.00,104.00,23.00
-0.84,-0.05,-0.15,-9.46,-40.77,-8.61,-40.00,105.00,5.00
-1.04,0.05,0.12,-40.53,-26.86,-19.90,-38.00,109.00,-8.00
-0.98,0.01,0.06,50.78,-37.66,-6.10,-32.00,107.00,-6.00
-0.98,-0.00,-0.09,29.79,5.55,-1.83,-29.00,107.00,-10.00
-0.98,-0.02,-0.09,-17.15,-29.17,13.85,-31.00,107.00,-11.00
-1.05,-0.06,0.11,-76.72,19.84,23.38,-34.00,106.00,-11.00
-0.95,0.02,0.08,-164.12,49.68,-47.06,-36.00,103.00,-9.00
-1.01,0.03,-0.08,-163.94,-35.83,-84.05,-30.00,102.00,0.00
-0.85,0.18,-0.08,-102.23,-3.60,-67.93,-20.00,98.00,-9.00
-0.87,0.10,-0.20,-207.76,51.03,9.40,-22.00,96.00,-19.00
-0.92,0.06,-0.09,-85.75,-18.07,-8.00,-31.00,98.00,-27.00
-0.93,0.01,-0.17,18.13,-7.02,22.77,-34.00,103.00,-29.00
-0.80,0.01,-0.52,-83.50,-56.64,17.94,-43.00,99.00,-38.00
-0.94,0.03,-0.32,4.76,-19.96,-0.79,-43.00,95.00,-40.00
-0.93,0.07,-0.35,-11.05,-18.68,-3.17,-44.00,95.00,-44.00
-0.91,0.05,-0.38,-0.67,-3.78,0.37,-42.00,94.00,-44.00
-1.05,0.10,-0.21,86.12,81.48,4.46,-41.00,94.00,-44.00
-0.64,0.10,-0.13,369.38,352.60,170.41,-40.00,115.00,-9.00
-0.99,-0.14,0.14,-39.12,59.57,23.74,-49.00,122.00,15.00
-0.94,-0.05,0.31,-170.59,5.00,-4.15,-44.00,118.00,15.00
-0.82,-0.06,0.46,-67.14,50.11,6.04,-40.00,120.00,25.00
-0.91,0.04,0.34,-89.17,32.17,18.68,-39.00,122.00,27.00
-0.89,0.02,0.41,4.46,8.73,10.99,-42.00,119.00,34.00
-0.89,-0.02,0.45,8.42,11.29,15.14,-46.00,119.00,27.00
-0.96,-0.08,0.28,93.75,-105.41,-26.61,-43.00,119.00,27.00
-0.97,0.12,0.03,-69.27,-117.86,-57.74,-44.00,118.00,10.00
-0.93,0.14,-0.06,-0.67,-84.23,-17.46,-34.00,117.00,-9.00
-0.88,0.08,-0.17,-98.39,-53.16,14.65,-32.00,112.00,-28.00
-0.88,0.15,-0.30,-17.52,-22.83,8.48,-41.00,107.00,-34.00
-0.94,0.07,-0.42,43.40,-39.31,-2.14,-42.00,103.00,-41.00
-0.91,0.08,-0.37,-36.01,-49.93,-2.69,-45.00,96.00,-52.00
-0.89,0.07,-0.43,23.13,-16.60,-6.96,-44.00,94.00,-49.00
-0.88,0.09,-0.46,26.00,-8.12,-1.89,-43.00,92.00,-54.00
-0.95,0.16,-0.39,32.17,24.05,5.98,-41.00,94.00,-56.00
-0.98,0.16,-0.11,94.36,136.23,19.53,-32.00,105.00,-35.00
-1.02,0.20,-0.05,-44.31,72.02,39.12,-35.00,113.00,-7.00
-0.93,0.08,0.12,3.30,88.07,38.21,-40.00,114.00,7.00
-1.03,0.06,0.20,-51.03,45.65,24.29,-41.00,117.00,15.00
-1.01,-0.06,0.35,-84.41,14.71,14.34,-41.00,116.00,12.00
-1.07,0.03,0.37,-0.67,0.37,16.48,-43.00,118.00,16.00
-0.84,-0.02,0.44,-10.19,12.21,13.92,-46.00,119.00,18.00
-0.92,-0.04,0.34,12.63,2.87,3.23,-48.00,118.00,18.00
-1.03,-0.05,0.13,24.48,-53.28,-2.01,-45.00,119.00,18.00
-1.04,0.03,0.20,-30.33,-36.87,-28.87,-45.00,115.00,13.00
-0.94,0.13,0.06,-44.07,-67.32,4.70,-37.00,113.00,0.00
-0.89,0.11,-0.03,0.18,-51.03,24.11,-39.00,108.00,-8.00
-0.93,0.01,-0.05,-20.02,-8.79,34.61,-46.00,105.00,-20.00
-0.96,-0.03,-0.09,13.55,-21.85,16.85,-51.00,104.00,-24.00
-0.97,-0.02,-0.17,-5.19,-11.35,-11.47,-53.00,106.00,-29.00
-0.97,0.01,-0.20,0.12,-10.62,-11.17,-53.00,105.00,-31.00
-0.96,0.02,-0.22,2.20,-10.62,0.00,-51.00,104.00,-31.00
-1.04,0.04,-0.06,32.41,27.89,-3.17,-49.00,104.00,-25.00
-1.02,-0.05,0.10,76.60,94.73,10.19,-44.00,115.00,-14.00
-1.02,0.01,0.09,-12.15,69.95,22.03,-45.00,117.00,5.00
-0.98,-0.04,0.29,-54.38,19.04,13.55,-47.00,121.00,18.00
-0.94,0.03,0.28,-39.79,18.98,9.28,-47.00,120.00,17.00
-0.93,-0.02,0.32,-7.81,1.59,2.75,-46.00,119.00,16.00
-0.93,-0.02,0.32,17.46,-4.70,-6.41,-48.00,119.00,18.00
-0.97,-0.01,0.15,-10.31,-130.43,-24.11,-46.00,118.00,7.00
-1.01,-0.02,-0.09,-69.58,-73.67,-12.88,-42.00,114.00,-2.00
-1.01,-0.06,-0.09,-97.29,-71.78,47.18,-53.00,103.00,-18.00
-0.97,-0.06,-0.27,19.78,-50.29,-11.17,-58.00,96.00,-27.00
-0.87,-0.01,-0.13,227.84,-6.90,-2.87,-49.00,94.00,-40.00
-0.94,-0.06,-0.43,30.58,-37.54,-2.50,-44.00,95.00,-40.00
-0.88,-0.00,-0.38,-48.65,-57.07,0.49,-47.00,90.00,-45.00
-0.90,0.01,-0.41,-8.54,-5.98,-5.92,-47.00,91.00,-46.00
-0.90,0.01,-0.42,0.85,-0.55,-2.44,-48.00,90.00,-41.00
-0.99,0.06,-0.31,26.25,64.39,-18.31,-45.00,94.00,-46.00
-1.06,0.12,-0.18,83.13,151.55,20.08,-41.00,105.00,-24.00
-0.91,0.04,0.02,-7.69,62.81,10.13,-39.00,112.00,-10.00
-0.94,0.03,0.15,36.07,79.90,32.17,-44.00,115.00,2.00
-0.95,-0.01,0.21,-11.05,55.66,25.15,-46.00,116.00,10.00
-0.98,-0.06,0.29,-15.14,46.39,15.20,-48.00,118.00,14.00
-0.95,-0.07,0.28,-39.12,-8.24,-2.69,-46.00,120.00,20.00
-0.91,-0.04,0.35,13.24,-1.77,-6.29,-47.00,118.00,19.00
-0.99,-0.09,0.20,63.72,-35.46,-16.78,-47.00,119.00,21.00
-1.05,0.04,0.15,20.87,-48.16,-49.01,-42.00,120.00,12.00
-1.14,-0.00,0.08,-23.93,-70.74,-24.72,-38.00,117.00,2.00
-0.97,0.22,-0.12,-97.47,-110.47,-2.56,-37.00,106.00,-18.00
-0.83,0.11,0.00,20.63,-58.96,19.71,-36.00,97.00,-36.00
-0.92,0.08,-0.47,-53.10,-103.39,-7.87,-40.00,92.00,-34.00
-0.91,0.07,-0.48,8.97,-46.57,2.99,-43.00,87.00,-45.00
-1.02,0.02,-0.60,50.66,-20.14,0.12,-43.00,86.00,-53.00
-0.90,0.08,-0.49,-57.56,-53.04,18.43,-46.00,84.00,-55.00
-0.84,0.03,-0.54,22.46,4.82,3.78,-47.00,82.00,-56.00
-0.89,0.08,-0.41,130.07,87.83,-15.14,-40.00,86.00,-51.00
-1.01,0.08,-0.17,103.15,183.17,56.34,-32.00,97.00,-37.00
-1.10,0.02,-0.14,-33.69,110.35,39.86,-41.00,112.00,-14.00
-0.83,-0.03,0.15,-43.09,61.89,21.61,-43.00,112.00,1.00
-0.93,-0.06,0.19,-13.55,13.92,6.41,-49.00,116.00,6.00
-0.88,-0.10,0.24,-20.57,5.92,9.46,-50.00,117.00,9.00
-0.97,-0.03,0.20,-41.87,9.58,3.78,-48.00,120.00,16.00
-0.94,-0.03,0.27,-15.75,3.42,3.72,-47.00,118.00,12.00
-0.94,-0.04,0.27,19.96,-4.15,-6.96,-49.00,119.00,16.00
-1.06,0.05,0.22,81.79,-103.45,-71.90,-46.00,118.00,8.00
-1.02,0.07,0.18,81.36,-20.26,-28.99,-42.00,116.00,10.00
-0.91,0.07,0.15,90.88,-4.09,15.01,-38.00,116.00,7.00
-0.87,-0.03,0.16,78.19,-3.36,13.61,-40.00,118.00,6.00
-0.86,0.03,0.12,36.80,-3.72,7.20,-40.00,118.00,2.00
-0.97,-0.05,0.13,28.26,3.11,3.60,-38.00,117.00,0.00
-1.04,-0.01,0.13,33.51,14.59,21.12,-43.00,119.00,5.00
-1.01,-0.06,0.17,30.46,13.61,7.14,-41.00,120.00,4.00
-0.98,-0.13,0.24,113.22,22.52,8.73,-47.00,122.00,12.00
-0.90,-0.14,0.21,-29.48,10.31,-20.14,-43.00,118.00,16.00
-0.85,-0.04,0.24,31.43,36.38,-19.17,-40.00,120.00,22.00
-0.93,-0.06,0.31,6.59,3.05,-18.86,-42.00,118.00,25.00
-0.90,-0.05,0.31,91.74,5.25,-23.32,-42.00,116.00,24.00
-0.88,0.07,0.30,122.86,33.63,-97.84,-42.00,115.00,33.00
-1.09,0.98,1.07,134.83,50.96,-197.63,-24.00,108.00,40.00
-0.84,0.44,0.63,235.29,10.62,81.48,-14.00,84.00,63.00
-0.60,0.02,0.58,192.32,77.03,-109.86,-38.00,76.00,71.00
-0.50,0.12,0.85,252.08,148.62,-98.27,-63.00,67.00,91.00
-0.53,-0.04,0.91,-19.78,-94.30,-193.73,-47.00,51.00,81.00
-0.59,-0.06,0.82,66.83,6.90,-41.56,-38.00,47.00,71.00
-0.49,-0.48,1.03,-13.12,90.39,-150.63,-31.00,31.00,67.00
-0.36,0.04,0.84,8.30,74.10,-17.76,-34.00,24.00,67.00
-0.33,0.48,0.90,-49.44,-13.98,-24.60,-34.00,18.00,68.00
-0.36,-0.20,0.99,27.34,-14.59,-126.59,-35.00,17.00,61.00
-0.28,0.47,0.86,7.14,1.22,3.91,-17.00,15.00,58.00
-0.26,0.45,0.85,-48.52,-3.66,-39.73,-16.00,11.00,52.00
-0.24,0.50,0.74,-41.44,13.37,-12.70,-9.00,10.00,47.00
-0.26,0.71,0.48,-14.71,58.35,44.01,-6.00,7.00,42.00
-0.00,0.61,0.79,11.96,102.84,-60.79,-7.00,1.00,41.00
0.26,0.43,0.65,54.02,126.16,-77.82,-12.00,-10.00,37.00
0.29,0.27,1.09,194.52,66.16,-36.56,-18.00,-17.00,39.00
0.48,0.38,0.81,-4.39,64.39,-12.45,-20.00,-18.00,34.00
0.58,0.35,0.67,13.55,4.09,8.97,-22.00,-23.00,34.00
0.80,0.54,0.83,-411.62,51.21,96.19,-23.00,-23.00,28.00
0.70,1.27,0.86,-71.78,29.42,28.63,-12.00,-22.00,24.00
0.84,0.32,0.53,158.81,18.92,-54.26,-32.00,-26.00,29.00
0.83,0.58,0.29,-140.69,1.16,111.08,-33.00,-25.00,25.00
0.83,0.66,0.46,137.21,9.28,-73.30,-37.00,-26.00,25.00
0.88,0.48,0.81,117.37,-0.37,-20.87,-41.00,-27.00,27.00
0.90,0.19,0.68,-18.37,-1.22,29.11,-41.00,-29.00,22.00
0.87,0.19,0.45,21.06,61.89,-23.56,-43.00,-29.00,22.00
0.95,0.26,0.60,-9.03,41.56,-26.55,-46.00,-26.00,18.00
0.97,0.10,0.35,0.67,58.17,-8.61,-47.00,-29.00,11.00
1.01,0.02,0.14,28.63,51.45,-64.15,-48.00,-23.00,0.00
0.98,-0.15,-0.08,-83.13,76.23,-33.94,-46.00,-25.00,0.00
0.99,0.19,-0.26,-78.55,152.53,-35.64,-46.00,-23.00,-10.00
0.90,0.04,-0.33,26.49,46.20,-49.19,-43.00,-25.00,-20.00
